,cluster,ktest,p-value,p-value_adjadj,log2fc
AS3MT,0,4.384352265900399,0.356481378259142,0.55250347194849,-0.05857482618545883
VLDLR,1,5.489216802089189,0.2406789586468023,0.44944332190855746,2.22682739267679
TPX2,0,6.576780000694747,0.1600164543831682,0.3649177979091635,-0.2650257036528852
PODXL,1,13.248175029379766,0.0101247245675745,0.07417380635585714,-0.22320552795825815
FBRSL1,1,11.9239754186814,0.0179256490249386,0.10517801972612728,0.8642573132920812
HOXD4,1,3.0318325972788447,0.552512496367656,0.6999017796707034,2.0569023912344773
SIRT5,0,2.4976051763948206,0.6450646745041172,0.7585280191400053,-0.24795219029394372
RPS28,0,17.602196195311947,0.00147572827176,0.022440377357348485,-0.39660925585900236
CNN3,1,3.680837105754014,0.4509191906067535,0.6274706146942927,-0.9430976087655227
WDR60,0,6.054778852276778,0.1950945345827196,0.4043410043165173,-1.2326042259605077
GAS6,1,8.322820225906497,0.0804434928601442,0.24982451198802547,0.03265484498779986
GAN,1,3.039339589359624,0.5512637354588308,0.69957326834877,-0.9430976087655227
RPL22L1,0,5.8911572336684905,0.2074255077924027,0.41988969188745484,-0.32067185181398
FNIP1,0,0.9075135683301412,0.9234804097097132,0.9510611840470785,1.6418648919556331
ENSGALG00000017139,1,2.73721646506025,0.6027180963131249,0.7301248895374014,0.27929481257092514
EML1,0,2.809335864932031,0.5902222534461733,0.7233115851056046,0.4719398905133208
ENSGALG00000006723,0,198.256066760843,8.908360574606866e-42,1.7816721149213733e-38,2.6828921602156885
JUN,1,6.414843715686338,0.1702356231492799,0.3762113218768616,1.471939890513321
FAM217B,0,3.2851642084789674,0.5112862879379964,0.6712778167671596,-0.02555976895749568
IFT81,0,13.36535587018924,0.0096219362684826,0.071538559616971,-0.3581351080443668
WDR41,1,9.086920745322244,0.0589632181370957,0.2087193562375069,0.4048256946547839
FRRS1,0,2.6535128632564526,0.6173734175366151,0.740899963226382,-0.33541503154428326
NHLH1,1,5.92974555463984,0.2044567107719408,0.41556242026817236,-2.2650257036528854
RPS23,0,7.902504166242932,0.0952155897759304,0.27337808899905364,-0.06479487779241053
CISH,0,5.81102002144179,0.2137129260862242,0.42529935539547103,-0.8175667266816641
ADAR,1,6.305070602074924,0.1774943968840428,0.38502038369640523,0.6891706067339901
SMIM14,0,4.617866619522009,0.3287994017746383,0.5333323629758934,0.6418648919556332
SUPT7L,1,2.763833736416152,0.5980916368566916,0.7271630843242451,2.22682739267679
JAZF1,1,3.908107933723752,0.4185849118895626,0.6005522408745518,0.056902391234477226
LCOR,1,7.390218845472454,0.1166487490980916,0.3065670147124615,-0.9430976087655227
ENSGALG00000047524,1,4.618055237562597,0.3287777648258403,0.5333323629758934,-1.5280601094866793
NEPRO,1,5.475618106342049,0.2418809954630432,0.4498597266606177,-inf
MANSC1,1,3.439689332163422,0.4871077657544409,0.655595916224012,2.6418648919556333
ALOX5AP,1,12.320441982444772,0.0151208582688295,0.09480161924031034,-0.07554790478917221
INTS6L,1,2.5450113065557955,0.6365943633226322,0.7524756067643406,1.6418648919556331
CHIA,1,7.588719632248318,0.1078601684404003,0.28878224482034887,inf
HHEX,1,9.782426765539212,0.044256571987646,0.17321554593990607,-0.44849783980050095
GNG10,1,7.009888612595411,0.1353665793554863,0.3354809897285906,-0.26891961975737666
CA3B,0,3.254023245066165,0.5162497145800189,0.6729322011159374,-0.43495070509519773
SQLE,1,44.43883272302836,5.2009344752611665e-09,5.200934475261167e-07,1.3039952531992494
PCBD1,1,5.882784410721068,0.2080746867432519,0.4191379201349092,0.9499871873179653
RGS18,1,3.398470431430166,0.4934830652661572,0.6599714359178575,0.11830293589862032
MT-ND1,1,41.95588981686274,1.7036538734654532e-08,1.4197115612212112e-06,-0.05843288179213115
DAB2,0,20.4051987081276,0.0004153232116915,0.00965867934166279,-1.445597949294706
RAB12,1,3.66065804671871,0.4538738169566554,0.6277646154310587,-0.4285244359357646
LRRK2,1,12.4362482488386,0.014385579153822,0.09162789269950318,2.6418648919556333
BCL7B,0,1.7106130462496936,0.7887888595045567,0.863570153871658,-0.1130226102078352
IKZF5,1,4.680663650487705,0.3216595231715773,0.528610555746224,0.14436523248481659
KIF11,0,19.41765759763436,0.0006505058440022,0.012901235134047525,-0.6480908131934492
MANEA,1,5.802137565901651,0.2144200750695896,0.42628245540673876,-0.03056045001586237
KPNA1,1,6.657044920653018,0.155160345492678,0.36099642654095443,-0.3581351080443668
RAB30,1,3.977970504179448,0.4089954274372943,0.5945356791466111,0.7938679854006832
EMB,1,5.507017218191521,0.2391133486246933,0.4477778064132833,0.4004893672516125
SPATA2,1,8.55842001176425,0.0731360744478423,0.23554291287549856,0.9048992977894272
FGD6,1,3.3002895811379105,0.5088863775779096,0.6709115063650752,-0.9430976087655227
ACTG1,1,20.794056678458027,0.0003478720946684,0.008919797299189744,-0.592331905625844
FOXRED2,1,4.118434434524871,0.390214712931297,0.5809232873240338,1.0569023912344773
ENSGALG00000011177,1,1.2915666691716503,0.8628047385047126,0.9096518065416053,0.7349742963471149
ENSGALG00000043736,0,3.109329887028758,0.5396989116052637,0.6919818922131687,-0.22320552795825815
LDB1,1,5.009336803683755,0.2863408218088076,0.4962579234121449,0.6418648919556332
DCP1A,1,2.5409531968626635,0.6373178082860246,0.7528857747029234,0.056902391234477226
C12orf66,0,2.526346484573388,0.6399243425979372,0.7549854232102994,-0.16736244443474135
KMT5B,1,3.3684719772193183,0.4981570704660469,0.6620027514498962,0.6272181159912318
LIMD2,1,6.810025425679413,0.1462746050367227,0.34852747729064715,0.4719398905133208
POT1,1,7.050102363441512,0.1332641148781262,0.33122728531360895,-0.7315935035718109
DDB1,1,3.2837332960225663,0.5115136963765756,0.6712778167671596,-0.5280601094866791
PAQR7,1,1.264772075313458,0.8673234823673184,0.9115328243482064,1.0569023912344773
