,cluster,ktest,p-value,p-value_adjadj,log2fc
EML1,0,1.9729456233732008,0.740735104022737,0.9323286394244644,2.5360529002402097
ENSGALG00000006723,0,10.051166909634077,0.0395745461588741,0.5458558090879186,0.016978335175510846
JUN,1,5.278154341621425,0.2599289262775421,0.8722447190521548,-2.0489096004809464
FAM217B,0,6.766792329160613,0.1487374867769802,0.8047256281443093,2.355480654598389
IFT81,0,5.080098251971639,0.279177214455865,0.8682079354296689,0.9510903995190536
WDR41,1,10.1557687884024,0.037883950726679,0.5298454647087972,-inf
FRRS1,0,22.75396131916758,0.0001417929999647,0.0109071538434384,1.8936049048582937
NHLH1,1,2.969151624846935,0.5630010044890741,0.8979282368246795,-inf
RPS23,0,15.52459308107946,0.0037281672954084,0.1331488319788714,0.24578707562021887
CISH,0,3.069342191174246,0.5462889600923562,0.8948751776298111,0.9510903995190536
ADAR,1,6.333711379356736,0.1755741234251536,0.8223612338414689,-0.8331809094255094
SMIM14,0,5.081947804153282,0.2789920201488619,0.8691530423389585,1.9510903995190536
SUPT7L,1,2.908576495355657,0.5732396295991704,0.9016896307934495,-inf
JAZF1,1,5.410757691599317,0.2476860308038299,0.8726112446568208,-inf
LCOR,1,2.4939062812273662,0.6457272991731866,0.9139806074638168,-inf
ENSGALG00000047524,1,2.399994494315946,0.6626282611751747,0.9203170294099648,1.9510903995190536
NEPRO,1,0.3348759809499002,0.987452984070512,0.9984357776243802,
MANSC1,1,2.2454709311359977,0.6907136816666026,0.9280950215103606,-1.0489096004809464
ALOX5AP,1,10.017056121933203,0.040141351866406,0.5452239857006149,-2.1643868179008825
INTS6L,1,3.178649637257364,0.5283862837825094,0.8948116575487035,-0.6338721012021025
CHIA,1,3.431843998916295,0.4883169925677412,0.8943525120874706,-inf
HHEX,1,6.925383228628633,0.1398843136074044,0.8056350730994396,-0.31252468454390736
GNG10,1,5.993782776596034,0.1996130608264078,0.8387103396067555,-0.4254729519451544
CA3B,0,10.996387889355056,0.0266046395016092,0.4626893826366818,0.12101540096136615
SQLE,1,6.16410296545081,0.1872235715839296,0.827666625834437,-1.1313717606729197
PCBD1,1,1.2988649089807025,0.8615680872857413,0.9594299412981528,-0.5794243171797263
RGS18,1,4.801544914658746,0.3082728972775638,0.8671530162519375,-0.4639470997597901
MT-ND1,1,34.62467355535712,5.547424948537735e-07,8.534499920827285e-05,-0.5733844102605404
DAB2,0,14.870883399536476,0.0049766434559236,0.1605368856749548,2.164084122853252
RAB12,1,6.347211741405586,0.174675468687528,0.822002205588367,-inf
LRRK2,1,4.9283011979006845,0.2947336730167842,0.872068110710673,-inf
BCL7B,0,5.4092587988197804,0.2478215934825371,0.8726112446568208,1.3434078222978139
IKZF5,1,4.460728108446494,0.3472295421235724,0.855245177644267,-0.5514099410101299
KIF11,0,2.475058569582366,0.649107442238728,0.9161714075352546,0.8697902974172055
MANEA,1,7.552232617567378,0.1094279890586341,0.7763384154052908,-inf
KPNA1,1,4.62397669957395,0.3280990840013754,0.8544246979202484,-inf
RAB30,1,6.71193225504617,0.15191719162445,0.8037946646796296,-inf
EMB,1,5.320450583383168,0.2559685762486006,0.8742062292193359,-1.702351839084869
SPATA2,1,0.3461474708928472,0.9866436905750764,0.9988287572368234,-inf
FGD6,1,5.635166471264886,0.2281012489956078,0.8643476387436837,-inf
ACTG1,1,5.567922439965329,0.2338232438398522,0.865853199265092,0.09408518734439847
FOXRED2,1,6.67508113881436,0.1540877442449068,0.8096150123465621,-inf
ENSGALG00000011177,1,5.814442567228265,0.2134409999347193,0.8520598799789193,-inf
ENSGALG00000043736,0,6.036809556661988,0.1964161265350958,0.8411825547541576,0.7286979781826057
LDB1,1,8.043597034536342,0.0899941710054084,0.7346462939217011,-0.0489096004809464
DCP1A,1,17.485071495993118,0.0015553816638312,0.0723433332014511,0.5360529002402098
C12orf66,0,5.72185233999589,0.2209057641664071,0.8578864627821635,0.2141248053528476
KMT5B,1,8.482177405726038,0.0754293020289038,0.6955746253052544,-3.078656943874998
LIMD2,1,5.729270596825075,0.2202993488602512,0.8582219596158744,-inf
POT1,1,1.984882926151256,0.7385394861054844,0.9307365924454748,0.0766212816029124
DDB1,1,5.188452632983328,0.2685018273000321,0.8633499270097494,-inf
PAQR7,1,4.097828504805003,0.3929280715227559,0.8598717570242791,-inf
ENSGALG00000004646,1,1.3176016235153307,0.8583821580515887,0.9580158013968624,-inf
