,cluster,ktest,p-value,p-value_adjadj,log2fc
CD74,1,2.938026997043364,0.5682494290669404,0.802872054240636,-0.8962824960425377
HSPB9,1,3.915809266788049,0.4175197168338279,0.7211048649979757,-inf
MCU,1,8.46958198390895,0.0758146241990275,0.3842179131206233,-0.5090136474878575
CAP2,1,8.616626242632908,0.0714298795462907,0.3736963155320287,-inf
ATP6V0C,1,6.092110796593483,0.19237417650076,0.5557147885052947,-0.7584542835565429
ENSGALG00000002012,1,4.147686370416452,0.3863874893359168,0.7070219384005797,-inf
PLK3,1,3.8203211515396136,0.4308685105169263,0.7321470017279972,-inf
HBE,1,3.700758025253983,0.4480156830814056,0.7435944947409222,-inf
CAPN15,1,2.530693229124324,0.6391482575163056,0.844317381131183,-0.3145106233248793
ATF2,0,0.956995505006848,0.9162452478520692,0.9696839145577387,0.9634741239748862
CBX1,1,6.1624718073324045,0.1873388923828766,0.5502449484525932,-0.08091999538356748
ENSGALG00000027159,1,11.060513318275817,0.0258922803158749,0.26153818500883735,-inf
EXD2,0,2.028893482348867,0.7304444068122147,0.8871555943033306,2.700439718141092
ALKBH2,1,8.113072176503968,0.0875229348917961,0.41187263478492286,-inf
SGCB,0,1.5493750268659376,0.8178607781100666,0.9204656371736667,1.3785116232537298
PTPN7,1,13.0206476255414,0.0111753454034039,0.1788055264544624,-2.2479275134435857
S100A11,1,2.6441257615171234,0.6190266725901576,0.8335459376360848,-inf
PNRC1,0,21.920902733224125,0.0002078184119331,0.011545467329616668,0.5379114448333314
RO60,1,4.399903210702047,0.354581903931072,0.6865090105151441,-inf
ENSGALG00000051595,1,2.0453157759057063,0.7274242163614679,0.8871027028798388,0.37851162325372983
CA6,1,1.1167340573483475,0.8916081539989247,0.9573963457710891,-1.3219280948873622
ENSGALG00000012080,1,1.400609965366609,0.8440889945770996,0.9321800050547759,-inf
PDCD4,0,16.536808747202734,0.0023772922791082,0.07546959616216509,0.07237241417049999
ITPKA,1,1.5469479446576877,0.8182939514473897,0.9202030670697553,-inf
SLC48A1,0,4.155012786462875,0.3854334488742806,0.7065691088437774,0.7391013385101971
ANKRD46,0,5.975079364338726,0.2010171075277163,0.5669297317214408,2.37851162325373
P3H4,1,5.194614387929837,0.2679053238580012,0.6265166489654687,-inf
THSD1,1,1.6898341920464486,0.7925634178211528,0.9120407569863669,-inf
HEBP1,0,7.792910688656493,0.0994655625145044,0.426128109073,2.218046951060484
GZMA,1,8.716068132056959,0.0686017704035374,0.36785986867370457,-2.6304771599735255
ENSGALG00000026294,1,10.424838271292677,0.0338482235620771,0.2990285100581066,-inf
APLP2,0,2.026867783266551,0.7308169774498736,0.8869138075847981,-0.29305624764296095
NMRK2,1,2.8995933496805004,0.5747663643714221,0.8034771480966634,-1.4109658080736185
ENSGALG00000049131,1,2.1441047244682965,0.7092744259164177,0.8757273036581774,-inf
SH3TC1,1,3.11274016828234,0.5391390477640301,0.7943335980756215,-inf
ENSGALG00000043329,1,2.6959427902936506,0.6099247586479579,0.8264563125311083,-0.7017105752403505
KIF4B,0,1.6131172458939396,0.8064326444716949,0.9155789763395353,0.08459790453596423
ARRDC3,1,4.3703124000616285,0.3582031949942503,0.6895152935404241,-0.6214883767462701
BUB1B,0,8.039551212473933,0.0901400800654878,0.4154549070473585,0.4586819719377132
FNDC3B,1,2.864620861438909,0.5807302994244644,0.808253722233075,-inf
UBE2C,1,7.907134607516223,0.0950398198100423,0.42239919915574353,-0.6063814843560617
NCMAP,1,2.732325610501245,0.6035700141146613,0.8230115081002609,-inf
ENSGALG00000044768,1,0.4829211158113795,0.9751421710492124,0.9878205738987144,-inf
DEUP1,1,5.188834757700551,0.2684648019370279,0.6265222915683264,1.3785116232537298
RPL4,1,8.176089696743537,0.0853366541733185,0.40648067486396905,0.22235804239613044
KDM2A,1,5.851663676210432,0.2105033785119881,0.5743611964856429,-inf
TMSB4X,0,1.854477897783038,0.7625016804119367,0.8949550239576722,-0.4647982779213511
RBM38,0,5.470636483430788,0.2423226390685027,0.6080869236348876,1.1940870521163023
C3,1,1.8317887578674457,0.7666615599254379,0.8953968449682628,0.37851162325372983
SLC4A4,1,4.361945518380922,0.3592324129743968,0.6891466886143276,
TTC28,1,1.6027554979634229,0.8082968003363816,0.9148803625765496,-0.6214883767462701
UBE2H,1,8.014247120807934,0.0910576961425861,0.41674002811252225,-1.3425875654534554
ENSGALG00000016651,1,3.992332187068396,0.4070445699792772,0.717713508990894,-inf
MGST2,0,5.00356282163467,0.2869321227516439,0.6455165866178716,2.37851162325373
