,cluster,ktest,p-value,p-value_adjadj,log2fc
PLK3,1,1.2384855069647311,0.8717224913027278,0.9490718468184298,-inf
HBE,1,5.69038014615503,0.223494820987727,0.6747526681738818,-inf
CAPN15,1,3.35404603663076,0.5004149347229827,0.7988755186737428,-0.481763613079657
ATF2,0,2.78187180034878,0.5949659982598161,0.84094134029656,0.9090263399525096
CBX1,1,9.193629090399831,0.0564377543805249,0.428696519097453,-0.3639921544539062
ENSGALG00000027159,1,9.579416248643462,0.0481407511011886,0.4222872903613035,-inf
EXD2,0,1.116070194096885,0.8917141807968312,0.9578116629549096,2.0085620135034237
ALKBH2,1,6.656169584601466,0.1552125735486129,0.5981737476254212,-inf
SGCB,0,2.084811441372404,0.7201632671250333,0.893784677511373,0.9090263399525096
PTPN7,1,2.2768184026083444,0.6849927583148755,0.8765327235019207,0.2923549795040151
S100A11,1,2.0549226771305484,0.725657672919242,0.895321002984876,-inf
PNRC1,0,24.44514480273896,6.503096598071227e-05,0.0072256628867458,0.54154609325074
RO60,1,0.7879544823763305,0.94005560120719,0.9795363570506894,-inf
ENSGALG00000051595,1,4.813996840290638,0.3069204316825554,0.7146602822536408,0.9090263399525096
CA6,1,2.073389868576384,0.7222625449577318,0.8944427801334139,-0.6759361607686466
ENSGALG00000012080,1,2.2205402490304937,0.6952705948225857,0.8828832950128073,-inf
PDCD4,0,10.503434596766793,0.0327497122029561,0.3638856911439566,-0.8190792772934683
ITPKA,1,2.0768174917603,0.7216325025350441,0.8947706169064402,-inf
SLC48A1,0,6.98336294378262,0.1367700339836284,0.5746640083345731,0.11761296176392706
ANKRD46,0,3.3064788371208143,0.5079063986464667,0.8030048428100095,3.7163812620101133
P3H4,1,7.718655877266783,0.1024451449872356,0.5109483540510503,
THSD1,1,5.909600197976187,0.2060018678671519,0.659205977174886,-inf
HEBP1,0,7.279060146235761,0.1218557891770429,0.5464385164889816,0.2064122505770805
GZMA,1,6.775175092674912,0.1482570030418952,0.5883214406424413,-0.8279392542136969
ENSGALG00000026294,1,10.209989123657117,0.0370351674903227,0.3818058504156979,
APLP2,0,9.367995983367257,0.0525314555865135,0.4323576591482593,0.34116626692206703
NMRK2,1,2.465598188849567,0.6508063823449397,0.8642847043093489,-0.6703979772272167
ENSGALG00000049131,1,0.5819938541949429,0.9650434087583132,0.9867519516956168,-inf
SH3TC1,1,1.891762422011387,0.7556580864143279,0.9115296579183688,-inf
ENSGALG00000043329,1,5.8702399781935375,0.2090506702716431,0.6626800199195226,-0.7684059309040779
KIF4B,0,1.095303547179561,0.8950166332982192,0.9585206826690036,-0.4017611973296522
ARRDC3,1,4.965381844161064,0.2908680143514969,0.70805771976801,-1.2064508774674265
BUB1B,0,4.174478946834993,0.3829073764082216,0.7688963332900054,0.10352936411548784
FNDC3B,1,5.707323244769502,0.2220977107748494,0.6750690297107885,-inf
UBE2C,1,8.000756416550825,0.0915504898683965,0.4935336381045634,-0.3804802772424753
NCMAP,1,1.7507839377766676,0.7814733105743653,0.9204632633384752,-inf
ENSGALG00000044768,1,1.8416257643889968,0.7648585152774338,0.9155384352195808,-inf
DEUP1,1,5.625459968923749,0.2289195789905848,0.6803521006534481,4.078951341394823
RPL4,1,1.82067441468826,0.7686977477940474,0.916753426110969,-0.128906683991162
KDM2A,1,1.9320040463480883,0.7482635882544401,0.9075959632370636,-inf
TMSB4X,0,39.77158651419757,4.825704170555293e-08,1.6085680568517645e-05,0.2230571046197507
RBM38,0,0.5256547665585619,0.970955907358566,0.9887534698152404,0.05860269600301933
C3,1,1.3323432186298192,0.8558646246818072,0.9427673661618404,-0.8279392542136965
SLC4A4,1,2.1704925652896407,0.7044349314724154,0.8861192541346025,-inf
TTC28,1,2.209313187452864,0.6973245917517596,0.8837775512384376,0.49398884067366594
UBE2H,1,4.813755563692052,0.3069465912279387,0.7146602822536408,0.22720229997876448
ENSGALG00000016651,1,4.136344200936078,0.387868031114747,0.762768989409532,-inf
MGST2,0,3.9728917310748177,0.4096869863026015,0.768643501505819,3.078951341394822
ENSGALG00000033705,1,9.600199871039129,0.0477285853090492,0.4223768611420283,0.8659576180606237
THADA,0,3.86125627648209,0.425108284038889,0.77292415279798,-0.8279392542136965
ENSGALG00000044661,0,5.391575397299352,0.2494257539682678,0.6880710454297043,2.4939888406736657
E2F7,1,2.3084546041327414,0.6792301847602569,0.8757930830141653,-inf
UGP2,1,1.4305238091789556,0.838872859964571,0.9414797392471888,0.0554158269340328
PCMTD2,0,3.762482073568719,0.4391035925160197,0.7764873430875681,0.8419121440939727
SRGAP1,0,2.6468435656773672,0.618547817946668,0.8537582028249386,0.2789759497028154
EIF2AK2,1,1.7805635995046942,0.7760363777164597,0.917675031497486,-inf
ENSGALG00000000264,1,7.0768951172172265,0.1318800406589868,0.5684484511163225,2.493988840673666
SMIM5,1,3.8368624403964255,0.4285340839443414,0.7735272273363563,-2.506011159326334
MYSM1,1,2.6840561320926266,0.6120074537901765,0.8505134171075351,-0.6759361607686466
MEP1B,1,3.709964895328324,0.4466782454001711,0.7814192660652414,0.49398884067366594
ENSGALG00000046098,1,7.015436887962239,0.1350747018260915,0.5735656128496454,-inf
FUCA2,1,1.9865447035387955,0.7382338270814368,0.9008098287211276,-inf
C1QTNF6,1,1.463143606790534,0.8331494422061206,0.93717597548495,inf
INPP5D,0,2.8567759566828563,0.5820724674263675,0.8327216987501682,3.493988840673666
ATG7,0,0.7834529660380363,0.940652559349465,0.9788908865968436,-0.02957311538334718
NEU2,0,3.30397901295384,0.508302065498736,0.8030048428100095,2.9090263399525096
ZBTB21,1,3.788539865953562,0.4353795777722807,0.7760776787384682,-inf
AKAP10,1,5.151195679063637,0.2721327039410292,0.707757357453912,2.493988840673666
USP54,1,3.090204500122934,0.5428450146403101,0.8183346962738709,
CHGB,1,6.021430365467568,0.1975535469662167,0.6455998266869827,-inf
